attachments_json,metadata
"[
 {
  ""type"": ""text"",
  ""content"": ""[\""\\n-What should happen if a user presses the ``go'' button (HG=01)?\n#### Option 1\n-------\nFor the ``go'' button, we choose to ignore it while counting, and have the ``halt'' button override it. Thus, if HG=01 when the counter is in state { COUNT A}, the counter moves to state { COUNT B}. And, if HG=11, the counter moves to state { HALT A}.\n\nFor the ``halt'' button, we choose to have it override the ``go'' button. Thus, if HG=10 when the counter is in state { HALT A}, the counter moves back to state { HALT A}. And, if HG=11, the counter moves back to state { HALT A}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe go button is ignored while counting, and the halt button overrides the go button. If HG=01 when the counter is in state { COUNT A}, the counter moves to state { COUNT B}. And, if HG=11, the counter moves to state { HALT A}. For consistency, we decide that ``halt'' overrides ``go,'' but does nothing special if it alone is pressed while the counter is halted. Thus, input patterns HG=10 and HG=11 also take state { HALT A} back to itself.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe first context is that when we press ``go'' (HG=01), the counter moves to the { COUNT B} state, and that the counter remains halted in state { HALT A} if no buttons are pressed (HG=00). What if the ``halt'' button is pressed (HG=10), or both buttons are pressed (HG=11)? For consistency, we decide that ``halt'' overrides ``go,'' but does nothing special if it alone is pressed while the counter is halted. Thus, input patterns HG=10 and HG=11 also take state { HALT A} back to itself. Here the arc could be labeled HG=00,10,11 or, equivalently, HG=00,1x or HG=x0,11.\n\nThe second context is that we have ordered the rows of the state table in Gray code order to simplify transcription of K-maps.\n\nThe answer to the question is that, in the first context, if the ``halt'' button is pressed (HG=10), or both buttons are pressed (HG=11), then state { HALT A} goes back to itself. In the second context, this is represented by the arc being labeled HG=00,10,11 or, equivalently, HG=00,1x or HG=x0,11.""
 }
]","{
 ""id"": 193
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What should happen if a user presses the ``go'' button (HG=01)?\n#### Option 1\n-------\nIf the user presses the ``go'' button while the counter is in state { COUNT A}, the counter moves to state { COUNT B}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nIf HG=01 when the counter is in state { COUNT A}, the counter moves to state { COUNT B}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nIn the first context, the user presses the ``go'' button (HG=01), and the counter moves to the { COUNT B} state. In the second context, the user presses the ``go'' button (HG=01), and the counter moves to the { COUNT B} state, and the counter remains halted in state { HALT A} if no buttons are pressed (HG=00).""
 }
]","{
 ""id"": 194
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" Or if the user presses both buttons (HG=11)?\n#### Option 1\n-------\nIf the user presses both buttons (HG=11), the counter moves to state { HALT A}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe ``halt'' button overrides the ``go'' button.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nIf the user presses both buttons (HG=11), the counter remains halted in state { HALT A}.""
 }
]","{
 ""id"": 195
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What if the ``halt'' button is pressed (HG=10), or both buttons are pressed (HG=11)?\n#### Option 1\n-------\n[ \""The counter moves to the { COUNT B} state when a user presses the ``go'' button (HG=01) because the ``halt'' button overrides the ``go'' button. The counter remains halted in state { HALT A} if no buttons are pressed (HG=00) because the ``halt'' button overrides the ``go'' button. If the ``halt'' button is pressed (HG=10), or both buttons are pressed (HG=11), the counter moves back to state { HALT A}.\"", \""The counter moves to the { COUNT B} state when a user presses the ``go'' button (HG=01) because the ``halt'' button overrides the ``go'' button. The counter remains halted in state { HALT A} if no buttons are pressed (HG=00) because the ``halt'' button overrides the ``go'' button. If the ``halt'' button is pressed (HG=10), or both buttons are pressed (HG=11), the counter moves back to state { HALT A}.\""]""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe counter moves to the { COUNT B} state when a user presses the ``go'' button (HG=01) because the ``halt'' button overrides the ``go'' button. The counter remains halted in state { HALT A} if no buttons are pressed (HG=00) because the ``halt'' button overrides the ``go'' button. The ``halt'' button does nothing special if it alone is pressed while the counter is halted.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe counter moves to the { COUNT B} state when a user presses the ``go'' button (HG=01) because that is the transition specified in the design. The counter remains halted in state { HALT A} if no buttons are pressed (HG=00) because that is also the transition specified in the design. If the ``halt'' button is pressed (HG=10), or both buttons are pressed (HG=11), then the counter remains in the { HALT A} state because that is the transition specified in the design.""
 }
]","{
 ""id"": 196
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""[\""\\n1. ?\n#### Option 1\n-------\nThe state table form can make the missing parts of the specification even more obvious. \n\nFor our counter, the symmetry between counting states makes the problem \nsubstantially simpler.  Let's write out part of a list of states and\npart of a state table with one \ncounting state and one halt state, as shown to the right.\nFour values of the inputs HG \nare possible (recall that N bits allow 2^N possible patterns).\nWe list the columns in Gray code order, since we may want to\ntranscribe this table into K-maps later.\n\n{\n\n& \nfirst counting state& { COUNT A}& counting, output Z_1Z_0=00\n  first halted state&  { HALT A}& halted, output Z_1Z_0=00\n\n\n{c|cccc}\n&{HG}\n        state&            00&            01&          11&           10 \n{ COUNT A}& { COUNT B}&   unspecified& unspecified& { HALT A}\n { HALT A}&  { HALT A}& { COUNT B}& unspecified&  unspecified\n\n\n\nLet's start with the { COUNT A} state.  \n\nWe know that if neither button is pressed (HG=00), we want \nthe counter to move to the { COUNT""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe answer must summarize the topic in a few words. Context :  {Completing the Specification}\n\nNow we need to think about how the system should behave if something \noutside of our initial expectations occurs.  Having drawn out a partial\ntransition diagram can help with this process, since we can use the\ndiagram to systematically consider all possible input conditions from\nall possible states.  The state table form can make the missing\nparts of the specification even more obvious.\n\n\n\n\nFor our counter, the symmetry between counting states makes the problem \nsubstantially simpler.  Let's write out part of a list of states and\npart of a state table with one \ncounting state and one halt state, as shown to the right.\nFour values of the inputs HG \nare possible (recall that N bits allow 2^N possible patterns).\nWe list the columns in Gray code order, since we may want to\ntranscribe this table into K-maps later.\n\n\n{\n\n& \nfirst counting state& { COUNT A}& counting, output Z_1Z_0=00\n  first halted state&  { HALT A}& halted, output Z_1Z_0=00\n\n\n{c|cccc}\n&{HG}\n        state&            00&            01&          11&           10 \n{ COUNT A}& {""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nWhat are the differences between the two contexts?\n\nThe two contexts are the academic context and the formal context. The academic context is the context in which you are expected to be able to explain your work to others in an academic setting, such as in a classroom or a research lab. The formal context is the context in which you are expected to be able to explain your work to others in a formal setting, such as in a court of law or in a business meeting.\n\nThe main difference between the two contexts is the level of formality. In the academic context, you are expected to be able to explain your work in a way that is clear and concise, but you are not expected to be overly formal. In the formal context, you are expected to be able to explain your work in a way that is both clear and concise, and you are also expected to be very formal.\n\nAnother difference between the two contexts is the audience. In the academic context, you are typically speaking to other academics, who will already have some knowledge of the topic you are discussing. In the formal context, you may be speaking to people who have no prior knowledge of the topic, and so you will need to be able to explain your work in a way that is easy to understand.""
 }
]","{
 ""id"": 197
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What should happen if a user presses the ``go'' button (HG=01)?\n#### Option 1\n-------\nIf the user presses the ``go'' button while the counter is in state { COUNT A}, the counter moves to state { COUNT B}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe counter moves to state { COUNT B}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nIn the first context, the user presses the ``go'' button (HG=01), and the counter moves to the { COUNT B} state. In the second context, the user presses the ``go'' button (HG=01), and the counter moves to the { COUNT B} state, and the counter remains halted in state { HALT A} if no buttons are pressed (HG=00).""
 }
]","{
 ""id"": 198
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" Or if the user presses both buttons (HG=11)?\n#### Option 1\n-------\nIf the user presses both buttons (HG=11), the counter moves to state { HALT A}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nWe choose to ignore the ``go'' button while counting, and to have the ``halt'' button override the ``go'' button.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nIn the first context, if the user presses both buttons (HG=11), the counter will move to the COUNT B state. In the second context, if the user presses both buttons (HG=11), the counter will remain in the HALT A state.""
 }
]","{
 ""id"": 199
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What if the ``halt'' button is pressed (HG=10), or both buttons are pressed (HG=11)?\n#### Option 1\n-------\nIf the ``halt'' button is pressed (HG=10), the counter moves to state { HALT A}. If both buttons are pressed (HG=11), the counter moves to state { COUNT B}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nIf the ``halt'' button is pressed (HG=10), the counter moves to state { HALT A}. If both buttons are pressed (HG=11), the counter moves to state { COUNT B}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nIf the \""halt\"" button is pressed (HG=10), the counter remains in the halted state. If both buttons are pressed (HG=11), the \""halt\"" button takes precedence and the counter remains in the halted state.""
 }
]","{
 ""id"": 200
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What should happen if a user presses the ``go'' button (HG=01)?\n#### Option 1\n-------\nIf the user presses the ``go'' button while the counter is in state { COUNT A}, the counter moves to state { COUNT B}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nIf HG=01 when the counter is in state { COUNT A}, the counter moves to state { COUNT B}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nIn the first context, the user presses the ``go'' button (HG=01), and the counter moves to the { COUNT B} state. In the second context, the user presses the ``go'' button (HG=01), and the counter moves to the { COUNT B} state, and the counter remains halted in state { HALT A} if no buttons are pressed (HG=00).""
 }
]","{
 ""id"": 201
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" Or if the user presses both buttons (HG=11)?\n#### Option 1\n-------\nIf the user presses both buttons (HG=11), the counter moves to state { HALT A}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe ``halt'' button overrides the ``go'' button.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nIf the user presses both buttons (HG=11), the counter remains halted in state { HALT A}.""
 }
]","{
 ""id"": 202
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What if the ``halt'' button is pressed (HG=10), or both buttons are pressed (HG=11)?\n#### Option 1\n-------\n[\""The counter moves to the first counting state if the user presses the ``go'' button (HG=01). If the user presses the ``halt'' button (HG=10), the counter moves to the first halted state. If the user presses both buttons (HG=11), the counter moves to the first halted state.\"", \""The counter moves to the first counting state if the user presses the ``go'' button (HG=01). If the user presses the ``halt'' button (HG=10), the counter moves to the first halted state. If the user presses both buttons (HG=11), the counter moves to the first halted state.\""]""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe counter moves to the first counting state when the ``go'' button is pressed (HG=01). If HG=01 when the counter is in state { COUNT A}, the counter moves to state { COUNT B}. And, if HG=11, the counter moves to state { HALT A}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nIn the first context, if the user presses the ``go'' button (HG=01), the counter moves to the first counting state. If the user presses the ``halt'' button (HG=10), or both buttons are pressed (HG=11), the counter remains halted in state { HALT A}.\n\nIn the second context, if the user presses the ``go'' button (HG=01), the counter moves to the { COUNT B} state. If the user presses the ``halt'' button (HG=10), or both buttons are pressed (HG=11), the counter remains halted in state { HALT A}.""
 }
]","{
 ""id"": 203
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""[\""?\n#### Option 1\n-------\n\""\n\nIn order to complete the specification, we need to think about how the system should behave if something outside of our initial expectations occurs. Drawing out a partial transition diagram can help with this process, since we can use the diagram to systematically consider all possible input conditions from all possible states. The state table form can make the missing parts of the specification even more obvious.\n\nFor our counter, the symmetry between counting states makes the problem substantially simpler. We can write out part of a list of states and part of a state table with one counting state and one halt state, as shown to the right.\n\nFour values of the inputs HG are possible (recall that N bits allow 2^N possible patterns). We list the columns in Gray code order, since we may want to transcribe this table into K-maps later.\n\nState:         COUNT A          HALT A\n\nInput:         00                00\n\nOutput:        COUNT B           HALT A\n\nInput:         01                01\n\nOutput:        COUNT B           HALT A\n\nInput:         11                11\n\nOutput:        HALT A            HALT A\n\nInput:         10                10\n\nOutput:        HALT A            HALT A\n\nLet's start with the COUNT A state. We know that if neither button is pressed (HG=00), we want the counter to move to the COUNT B state""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe design is not fully specified without deciding what should happen if a user presses the ``go'' button (HG=01) while the counter is in state { COUNT A}, or if the user presses both buttons (HG=11).""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nContext - implementation of  a specification  implies decisions} about these details, so decisions should only be left  unspecified if any of the possible answers is indeed acceptable.  As a concrete example, let's design logic to control an ice cream  dispenser.  The dispenser has two flavors, lychee and mango, but also allows us to create a blend of the two flavors. For each of the two flavors, our logic must output two bits to control the amount of ice cream that comes out of the dispenser. The two-bit C_L[1:0] output of our logic must specify the number  of half-servings of lychee ice cream as a binary number, and the two-bit C_M[1:0] output must specify the number of  half-servings of mango ice cream.  Thus, for either flavor, 00 indicates none of that flavor, 01 indicates one-half of a serving, and  10 indicates a full serving.  Inputs to our logic will consist of three buttons: an L button to request a serving of lychee ice cream, a B button to request a blend---half a serving of each flavor, and an M button to request a serving of mango ice cream.  Each button produces a 1  when pressed and a 0 when not pressed.    Let's start with the assumption that the user only presses one button at a time.  In this case, we""
 }
]","{
 ""id"": 204
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What should happen if a user presses the ``go'' button (HG=01)?\n#### Option 1\n-------\nIf HG=01 when the counter is in state { COUNT A}, the counter moves to state { COUNT B}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nIf HG=01 when the counter is in state { COUNT A}, the counter moves to state { COUNT B}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nIn the first context, the user presses the ``go'' button (HG=01), and the counter moves to the { COUNT B} state. In the second context, the user presses the ``go'' button (HG=01), and the counter moves to the { COUNT B} state, and the counter remains halted in state { HALT A} if no buttons are pressed (HG=00).""
 }
]","{
 ""id"": 205
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What if the user presses the ``halt'' button (HG=10), or both buttons are pressed (HG=11)?\n#### Option 1\n-------\nFor consistency, we decide that ``halt'' overrides ``go,'' but does nothing special if it alone is pressed while the counter is halted.  Thus, input patterns HG=10 and HG=11 also take state { HALT A} back to itself.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\n``halt'' overrides ``go,'' but does nothing special if it alone is pressed while the counter is halted.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThere are two possible contexts for this question:\n\n1) The context of the design of a finite state machine (FSM)\n2) The context of the operation of a finite state machine (FSM)\n\n1) In the context of the design of a finite state machine, if the user presses the ``halt'' button (HG=10), or both buttons are pressed (HG=11), the FSM will remain in the halted state.\n\n2) In the context of the operation of a finite state machine, if the user presses the ``halt'' button (HG=10), the FSM will remain in the halted state. If both buttons are pressed (HG=11), the FSM will go to the counting state.""
 }
]","{
 ""id"": 206
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How many possible patterns are there for the inputs HG?\n#### Option 1\n-------\nThere are four possible patterns for the inputs HG.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThere are four possible patterns for the inputs HG.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThere are eight possible patterns for the inputs HG. These are:\n\nHG=00\nHG=01\nHG=10\nHG=11\n\nHG=000\nHG=001\nHG=010\nHG=011""
 }
]","{
 ""id"": 207
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What should happen if a user presses the ``go'' button (HG=01)?\n#### Option 1\n-------\nIf the user presses the ``go'' button while the counter is in state { COUNT A}, the counter moves to state { COUNT B}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nIf HG=01 when the counter is in state { COUNT A}, the counter moves to state { COUNT B}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nWhen the ``go'' button is pressed (HG=01), the counter moves to the { COUNT B} state, and the output changes to Z_1Z_0=01.""
 }
]","{
 ""id"": 208
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" Or if the user presses both buttons (HG=11)?\n#### Option 1\n-------\nIf the user presses both buttons (HG=11), the counter moves to state { HALT A}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe ``halt'' button overrides the ``go'' button.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nIf the user presses both buttons (HG=11), the counter will remain in the same state.""
 }
]","{
 ""id"": 209
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What if the ``halt'' button is pressed (HG=10), or both buttons are pressed (HG=11)?\n#### Option 1\n-------\nIf the ``halt'' button is pressed (HG=10), the counter moves to state { HALT A}. If both buttons are pressed (HG=11), the counter moves to state { COUNT B}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nIf the ``halt'' button is pressed (HG=10), the counter moves to state { HALT A}. If both buttons are pressed (HG=11), the counter moves to state { COUNT B}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nIf the \""halt\"" button is pressed (HG=10), the counter will remain in the halted state. If both buttons are pressed (HG=11), the \""halt\"" button will take precedence and the counter will remain in the halted state.""
 }
]","{
 ""id"": 210
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" Why is it important to consider all possible input conditions from all possible states when completing the specification?\n#### Option 1\n-------\nIt is important to consider all possible input conditions from all possible states when completing the specification because any implementation of our system will imply answers, and thus we must be careful.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nSo that any implementation of the system will have well-defined behavior, and to avoid confusion for the user.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nWhen designing a sequential circuit, it is important to consider all possible input conditions from all possible states in order to ensure that the circuit will function correctly. This is because a sequential circuit's output depends not only on the current input, but also on the previous state of the circuit. If all possible input conditions and states are not considered, the circuit may produce incorrect results.\n\nFor example, consider a simple sequential circuit with two inputs (A and B) and two outputs (X and Y). The output of the circuit depends on both the current input and the previous state of the circuit. If the previous state was A=1 and B=0, then the output will be X=1 and Y=0. However, if the previous state was A=0 and B=1, then the output will be X=0 and Y=1. Thus, it is important to consider all possible input combinations and all possible previous states when designing the circuit.\n\nSimilarly, when designing a state machine, it is important to consider all possible input combinations and all possible states. This is because the output of the state machine depends on both the current input and the current state. If all possible input combinations and states are not considered, the state machine may produce incorrect results.\n\nFor example, consider a state machine with two inputs (A and B) and two outputs (X and Y). The output of the state machine depends on both the current input and the current state""
 }
]","{
 ""id"": 211
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How can a transition diagram help with this process?\n#### Option 1\n-------\nA transition diagram can help with this process by allowing us to systematically consider all possible input conditions from all possible states. The state table form can make the missing parts of the specification even more obvious.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nA transition diagram can help with this process by allowing us to systematically consider all possible input conditions from all possible states.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nA transition diagram can help with this process by providing a visual representation of the states and transitions of the FSM. This can be helpful in understanding the behavior of the FSM and in deriving the logic expressions for the next-state variables and output signals.""
 }
]","{
 ""id"": 212
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What should be done if a part of the design is left unspecified?\n#### Option 1\n-------\nIf a part of the design is left unspecified, then any implementation of the system will imply answers. Therefore, it is important to be careful when leaving parts of the design unspecified.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nAny implementation of the system will imply answers, so be careful when leaving parts of the design unspecified.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nIf a part of the design is left unspecified, it is important to decide whether any of the possible answers is indeed acceptable. If not, decisions should be made about these details. As a concrete example, let's design logic to control an ice cream dispenser. The dispenser has two flavors, lychee and mango, but also allows us to create a blend of the two flavors. For each of the two flavors, our logic must output two bits to control the amount of ice cream that comes out of the dispenser. The two-bit C_L[1:0] output of our logic must specify the number of half-servings of lychee ice cream as a binary number, and the two-bit C_M[1:0] output must specify the number of half-servings of mango ice cream. Thus, for either flavor, 00 indicates none of that flavor, 01 indicates one-half of a serving, and 10 indicates a full serving. Inputs to our logic will consist of three buttons: an L button to request a serving of lychee ice cream, a B button to request a blend---half a serving of each flavor, and an M button to request a serving of mango ice cream. Each button produces a 1 when pressed and a 0 when not pressed.\n\nLet's start with the assumption that the user only presses one button at a time. In this case, we can treat input combinations in which more""
 }
]","{
 ""id"": 213
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How many states does an FSM need in order to have eight states?\n#### Option 1\n-------\nAn FSM needs at least three state bits to have eight states.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nAn FSM needs at least three state bits to have eight states.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nAn FSM needs at least eight states in order to have eight states. This is because each state corresponds to a unique combination of input values and output values. For example, if an FSM has two input values (A and B) and two output values (X and Y), then it would need at least four states in order to have eight states.""
 }
]","{
 ""id"": 214
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What does it mean when we say that \""abstraction in selecting a representation \\ntends to produce better designs?\n#### Option 1\n-------\nWhen we say that abstraction in selecting a representation tends to produce better designs, we mean that it is often easier to design and debug a design when we start with a representation that makes sense to a human, even if it requires more bits than are strictly necessary. The resulting implementation will be easier to design and to debug than an implementation in which only the global behavior has any meaning.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nChoosing a state representation that is easy for a human to understand produces designs that are easier to design and debug.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThere are many ways to represent a system, and the choice of representation can have a significant impact on the quality of the resulting design. In general, abstraction in selecting a representation tends to produce better designs. For example, consider a logic slice that compares two bits at a time. In general, we can optimize logic for any number of bits and then apply multiple copies of the resulting logic in space (a generalization of the bit-sliced approach), or in time (a generalization of the serialization approach), or in a combination of the two. Sometimes these tradeoffs may happen at a higher level. As mentioned in Notes Set 2.3, computer software uses the carry out of an adder to perform addition of larger groups of bits (over multiple clock cycles) than is supported by the processor's adder hardware. In computer system design, engineers often design hardware elements that are general enough to support this kind of extension in software.\n\nAs a concrete example of the possible tradeoffs, consider a serial comparator design based on the {2-bit} slice variant. This approach leads to a serial design with 24 gates and 10 inverters, which is not much larger than our earlier serial design. In terms of gate delays, however, the new design is identical, meaning that we finish a comparison in half the time. More realistic area and timing metrics show slightly more difference between the two designs. These differences can dominate the results if we blindly scale the idea""
 }
]","{
 ""id"": 215
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the difference between the state listing and the state table?\n#### Option 1\n-------\nThe state listing is a list of all of the possible states that the FSM can be in, along with a description of what the output will be in each state. The state table is a more concise way of representing the same information. It is a table with the states listed in the left column and the outputs listed in the right column.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe state listing includes the output for each state, while the state table does not.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe state listing is a list of all the possible states that the FSM can be in, along with a description of what each state represents. The state table is a table that shows the next state of the FSM given the current state and the inputs.""
 }
]","{
 ""id"": 216
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How many state bits are necessary to keep track of the current state?\n#### Option 1\n-------\nAt least three state bits are necessary to keep track of the current state.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThree state bits are necessary.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\n""
 }
]","{
 ""id"": 217
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the effect of choosing a representation for an FSM's states on design complexity?\n#### Option 1\n-------\nThe choice of representation for an FSM's states can dramatically affect the design complexity. For a design as simple as a counter, you could just let a computer implement all possible representations (there aren't more than 840, if we consider simple symmetries) and select one according to whatever metrics are interesting.\n\nFor bigger designs, however, the number of possibilities quickly becomes impossible to explore completely.\n\nFortunately, use of abstraction in selecting a representation also tends to produce better designs for a wide variety of metrics (such as design complexity, area, power consumption, and performance).\n\nThe right strategy is thus often to start by selecting a representation that makes sense to a human, even if it requires more bits than are strictly necessary. The resulting implementation will be easier to design and to debug than an implementation in which only the global behavior has any meaning.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe choice of representation for an FSM's states can dramatically affect the design complexity.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe effect of choosing a representation for an FSM's states on design complexity can be significant. For small designs, this representation can be selected by a computer in such a way as to optimize the implementation. However, for large designs, such as the LC-3 instruction set architecture, humans do most of the work by hand. In the later examples, we show how even a small design can leverage meaningful information from the design when selecting the representation, leading to an implementation that is simpler and is easier to build correctly.""
 }
]","{
 ""id"": 218
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the strategy for selecting a representation that makes sense to a human?\n#### Option 1\n-------\nThe right strategy is to start by selecting a representation that makes sense to a human, even if it requires more bits than are strictly necessary. The resulting implementation will be easier to design and to debug than an implementation in which only the global behavior has any meaning.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe right strategy is to start by selecting a representation that makes sense to a human, even if it requires more bits than are strictly necessary.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe strategy for selecting a representation that makes sense to a human is to use abstraction to simplify the implementation. By Step {step-logic}, our design is a complete specification in terms of bits, and we need merely derive logic expressions for the next-state variables and the output signals.""
 }
]","{
 ""id"": 219
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" Why is it important to choose a state representation that makes sense to a human?\n#### Option 1\n-------\nThe right strategy is to start by selecting a representation that makes sense to a human, even if it requires more bits than are strictly necessary. The resulting implementation will be easier to design and to debug than an implementation in which only the global behavior has any meaning.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe resulting implementation will be easier to design and to debug than an implementation in which only the global behavior has any meaning.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThere are several reasons why it is important to choose a state representation that makes sense to a human. First, humans are more likely to be able to understand and debug a design if it is in a form that they can easily comprehend. Second, a design that is easy for humans to understand is also likely to be easier to implement correctly. Finally, a design that is easy for humans to understand is also likely to be simpler and require less logic to implement.""
 }
]","{
 ""id"": 220
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How can abstraction help when selecting a state representation?\n#### Option 1\n-------\nAbstraction can help when selecting a state representation by allowing the designer to focus on the global behavior of the system, rather than on the details of the implementation. This can lead to a simpler and more efficient design.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nChoosing a representation that makes sense to a human, even if it requires more bits than are strictly necessary, will result in an implementation that is easier to design and to debug.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nAbstraction can help when selecting a state representation by allowing the designer to focus on the functionality of the system rather than the details of the implementation. For example, a designer may want to create a system that counts from 0 to 3 in binary. One way to represent the states of this system is to use a two-bit Gray code. However, if the designer is only interested in the functionality of the system, they may choose to use a simpler state representation, such as a two-bit binary code. This will allow the designer to focus on the functionality of the system and not worry about the details of the implementation.""
 }
]","{
 ""id"": 221
}"
